giggle,"{{tts en_US:giggle}}
【等級】Level 4
【翻譯】傻笑；咯咯笑
【搭配詞】giggle at / start to giggle / quiet giggle
【例句】The girls started to giggle during class.
{{tts en_US:The girls started to giggle during class.}}
【用法說明】giggle 指輕輕笑個不停
【翻譯】那些女生上課時開始偷笑。"
ginger,"{{tts en_US:ginger}}
【等級】Level 4
【翻譯】薑；薑黃色
【搭配詞】fresh ginger / ginger tea / grated ginger
【例句】Add a little ginger to the soup.
{{tts en_US:Add a little ginger to the soup.}}
【用法說明】ginger 最常指食材薑
【翻譯】在湯裡加一點薑。"
giraffe,"{{tts en_US:giraffe}}
【等級】Level 2
【翻譯】長頸鹿
【搭配詞】baby giraffe / tall giraffe / giraffe neck
【例句】The giraffe reached the leaves easily.
{{tts en_US:The giraffe reached the leaves easily.}}
【用法說明】giraffe 指長頸鹿
【翻譯】長頸鹿輕鬆就吃到了葉子。"
girl,"{{tts en_US:girl}}
【等級】Level 1
【翻譯】女孩；女生
【搭配詞】little girl / school girl / teenage girl
【例句】The little girl was holding a balloon.
{{tts en_US:The little girl was holding a balloon.}}
【用法說明】girl 指女孩子或年輕女生
【翻譯】那個小女孩手上拿著氣球。"
give,"{{tts en_US:give}}
【等級】Level 1
【翻譯】給；交給；提供
【搭配詞】give me / give a gift / give advice
【例句】Can you give me a hand?
{{tts en_US:Can you give me a hand?}}
【用法說明】give 是最常見的基本動詞之一
【翻譯】你可以幫我一下嗎？"
glacier,"{{tts en_US:glacier}}
【等級】Level 6
【翻譯】冰河；冰川
【搭配詞】melting glacier / mountain glacier / glacier ice
【例句】We saw a huge glacier during the trip.
{{tts en_US:We saw a huge glacier during the trip.}}
【用法說明】glacier 指大型移動冰體
【翻譯】我們旅行時看見了一條巨大的冰河。"
glad,"{{tts en_US:glad}}
【等級】Level 1
【翻譯】高興的；樂意的
【搭配詞】be glad to / glad you came / feel glad
【例句】I'm glad you came today.
{{tts en_US:I'm glad you came today.}}
【用法說明】glad 常用來表達高興或感謝
【翻譯】我很高興你今天有來。"
glamorous,"{{tts en_US:glamorous}}
【等級】Level 6
【翻譯】迷人的；有魅力的
【搭配詞】glamorous dress / glamorous life / look glamorous
【例句】She looked glamorous at the party.
{{tts en_US:She looked glamorous at the party.}}
【用法說明】glamorous 指很吸引人、有光彩
【翻譯】她在派對上看起來很迷人。"
glamour,"{{tts en_US:glamour}}
【等級】Level 6
【翻譯】魅力；迷人氣質
【搭配詞】movie glamour / old Hollywood glamour / glamour and style
【例句】The city has a certain old-world glamour.
{{tts en_US:The city has a certain old-world glamour.}}
【用法說明】glamour 指吸引人的氣質與光彩
【翻譯】那座城市有一種舊時代的迷人魅力。"
glance,"{{tts en_US:glance}}
【等級】Level 3
【翻譯】看一眼；瞥見
【搭配詞】glance at / take a glance / quick glance
【例句】She glanced at her watch.
{{tts en_US:She glanced at her watch.}}
【用法說明】glance 指快速看一下
【翻譯】她瞄了一眼手錶。"
glare,"{{tts en_US:glare}}
【等級】Level 5
【翻譯】怒視；刺眼強光
【搭配詞】glare at / sun glare / glare in anger
【例句】He glared at me across the room.
{{tts en_US:He glared at me across the room.}}
【用法說明】glare 可指怒視，也可指強光刺眼
【翻譯】他隔著房間怒瞪我。"
glass,"{{tts en_US:glass}}
【等級】Level 1
【翻譯】玻璃；玻璃杯
【搭配詞】glass door / drinking glass / broken glass
【例句】I dropped the glass by accident.
{{tts en_US:I dropped the glass by accident.}}
【用法說明】glass 可指材質或杯子
【翻譯】我不小心把玻璃杯掉了。"
glasses,"{{tts en_US:glasses}}
【等級】Level 1
【翻譯】眼鏡
【搭配詞】wear glasses / reading glasses / new glasses
【例句】I can't read without my glasses.
{{tts en_US:I can't read without my glasses.}}
【用法說明】glasses 通常指眼鏡
【翻譯】沒有眼鏡我看不了字。"
gleam,"{{tts en_US:gleam}}
【等級】Level 6
【翻譯】微光；閃爍
【搭配詞】gleam in the dark / eyes gleam / metallic gleam
【例句】The ring gleamed in the sunlight.
{{tts en_US:The ring gleamed in the sunlight.}}
【用法說明】gleam 指柔和地閃光
【翻譯】戒指在陽光下微微發亮。"
glide,"{{tts en_US:glide}}
【等級】Level 6
【翻譯】滑行；滑動
【搭配詞】glide across / glide through / bird glides
【例句】The swan glided across the lake.
{{tts en_US:The swan glided across the lake.}}
【用法說明】glide 指平順地滑過
【翻譯】那隻天鵝滑過湖面。"
glimpse,"{{tts en_US:glimpse}}
【等級】Level 4
【翻譯】一瞥；瞥見
【搭配詞】catch a glimpse of / brief glimpse / first glimpse
【例句】I caught a glimpse of the sunset.
{{tts en_US:I caught a glimpse of the sunset.}}
【用法說明】glimpse 指很短暫地看到
【翻譯】我瞥見了日落。"
glitter,"{{tts en_US:glitter}}
【等級】Level 6
【翻譯】閃閃發光；亮粉
【搭配詞】glitter in the light / gold glitter / glitter dress
【例句】The snow glittered in the sun.
{{tts en_US:The snow glittered in the sun.}}
【用法說明】glitter 可作動詞或名詞
【翻譯】雪在陽光下閃閃發亮。"
global,"{{tts en_US:global}}
【等級】Level 3
【翻譯】全球的
【搭配詞】global warming / global market / global issue
【例句】Climate change is a global problem.
{{tts en_US:Climate change is a global problem.}}
【用法說明】global 指和全世界有關
【翻譯】氣候變遷是全球性的問題。"
globe,"{{tts en_US:globe}}
【等級】Level 4
【翻譯】地球；地球儀
【搭配詞】around the globe / spin the globe / world globe
【例句】We have a globe in the classroom.
{{tts en_US:We have a globe in the classroom.}}
【用法說明】globe 可指地球，也可指地球儀
【翻譯】我們教室裡有一個地球儀。"
gloom,"{{tts en_US:gloom}}
【等級】Level 6
【翻譯】憂鬱；陰暗
【搭配詞】in gloom / sense of gloom / room in gloom
【例句】The bad news filled the room with gloom.
{{tts en_US:The bad news filled the room with gloom.}}
【用法說明】gloom 指低落、陰沉的氣氛
【翻譯】壞消息讓整個房間籠罩在低氣壓中。"
gloomy,"{{tts en_US:gloomy}}
【等級】Level 5
【翻譯】陰鬱的；陰暗的
【搭配詞】gloomy day / feel gloomy / gloomy room
【例句】The weather looks gloomy today.
{{tts en_US:The weather looks gloomy today.}}
【用法說明】gloomy 可形容天氣或心情低落
【翻譯】今天的天氣看起來陰陰的。"
glorious,"{{tts en_US:glorious}}
【等級】Level 4
【翻譯】光榮的；壯麗的
【搭配詞】glorious view / glorious victory / glorious day
【例句】We had a glorious day at the beach.
{{tts en_US:We had a glorious day at the beach.}}
【用法說明】glorious 指非常美好或令人驕傲
【翻譯】我們在海邊度過了美好的一天。"
glory,"{{tts en_US:glory}}
【等級】Level 3
【翻譯】榮耀；光榮
【搭配詞】win glory / former glory / in all its glory
【例句】The team fought for glory.
{{tts en_US:The team fought for glory.}}
【用法說明】glory 指值得驕傲的榮耀
【翻譯】那支隊伍為了榮耀而戰。"
glove,"{{tts en_US:glove}}
【等級】Level 1
【翻譯】手套（單隻）
【搭配詞】rubber glove / left glove / put on a glove
【例句】I found one glove under the chair.
{{tts en_US:I found one glove under the chair.}}
【用法說明】glove 指單隻手套
【翻譯】我在椅子下面找到一隻手套。"
gloves,"{{tts en_US:gloves}}
【等級】Level 1
【翻譯】手套（一雙／複數）
【搭配詞】winter gloves / wear gloves / pair of gloves
【例句】You'll need gloves in this cold weather.
{{tts en_US:You'll need gloves in this cold weather.}}
【用法說明】gloves 較常指一雙手套
【翻譯】這種冷天氣你會需要手套。"
glow,"{{tts en_US:glow}}
【等級】Level 3
【翻譯】發光；光亮
【搭配詞】glow in the dark / healthy glow / soft glow
【例句】The candles glowed softly.
{{tts en_US:The candles glowed softly.}}
【用法說明】glow 指穩定柔和地發光
【翻譯】蠟燭柔和地發著光。"
glue,"{{tts en_US:glue}}
【等級】Level 2
【翻譯】膠水；黏住
【搭配詞】glue stick / glue the paper / strong glue
【例句】Use glue to stick the pieces together.
{{tts en_US:Use glue to stick the pieces together.}}
【用法說明】glue 可作名詞或動詞
【翻譯】用膠水把這些碎片黏起來。"
go,"{{tts en_US:go}}
【等級】Level 1
【翻譯】去；走；進行
【搭配詞】go home / go well / go shopping
【例句】I need to go now.
{{tts en_US:I need to go now.}}
【用法說明】go 是最常見的基本動詞之一
【翻譯】我現在得走了。"
goal,"{{tts en_US:goal}}
【等級】Level 2
【翻譯】目標；進球
【搭配詞】set a goal / reach your goal / score a goal
【例句】My goal this year is to save more money.
{{tts en_US:My goal this year is to save more money.}}
【用法說明】goal 可指人生目標，也可指球賽進球
【翻譯】我今年的目標是存更多錢。"
goalkeeper,"{{tts en_US:goalkeeper}}
【等級】Level 6
【翻譯】守門員
【搭配詞】soccer goalkeeper / good goalkeeper / goalkeeper gloves
【例句】The goalkeeper blocked the shot.
{{tts en_US:The goalkeeper blocked the shot.}}
【用法說明】goalkeeper 指足球等運動中的守門員
【翻譯】守門員擋下了那一球。"
goat,"{{tts en_US:goat}}
【等級】Level 2
【翻譯】山羊
【搭配詞】mountain goat / goat milk / herd of goats
【例句】The goat climbed up the rocks.
{{tts en_US:The goat climbed up the rocks.}}
【用法說明】goat 指山羊
【翻譯】那隻山羊爬上了岩石。"
god/goddess,"{{tts en_US:god/goddess}}
【等級】Level 1
【翻譯】神／女神
【搭配詞】Greek god / goddess of love / pray to a god
【例句】The story is about a powerful goddess.
{{tts en_US:The story is about a powerful goddess.}}
【用法說明】這筆詞條把 god 和 goddess 放在一起
【翻譯】這個故事是在講一位強大的女神。"
gold,"{{tts en_US:gold}}
【等級】Level 2
【翻譯】黃金；金色
【搭配詞】gold ring / pure gold / gold medal
【例句】She wore a gold necklace.
{{tts en_US:She wore a gold necklace.}}
【用法說明】gold 可指金屬黃金，也可指金色
【翻譯】她戴著一條金項鍊。"
golden,"{{tts en_US:golden}}
【等級】Level 2
【翻譯】金色的；極好的
【搭配詞】golden hair / golden chance / golden sunlight
【例句】This is a golden opportunity.
{{tts en_US:This is a golden opportunity.}}
【用法說明】golden 可指顏色，也常比喻珍貴難得
【翻譯】這是一個黃金機會。"
golf,"{{tts en_US:golf}}
【等級】Level 3
【翻譯】高爾夫球
【搭配詞】play golf / golf club / golf course
【例句】My dad plays golf on weekends.
{{tts en_US:My dad plays golf on weekends.}}
【用法說明】golf 指高爾夫球運動
【翻譯】我爸週末會打高爾夫。"
good,"{{tts en_US:good}}
【等級】Level 1
【翻譯】好的；善良的；擅長的
【搭配詞】good idea / good at / feel good
【例句】That's a really good idea.
{{tts en_US:That's a really good idea.}}
【用法說明】good 是超高頻形容詞
【翻譯】那真的是個好主意。"
goodbye,"{{tts en_US:goodbye}}
【等級】Level 1
【翻譯】再見
【搭配詞】say goodbye / wave goodbye / goodbye party
【例句】I said goodbye and got on the bus.
{{tts en_US:I said goodbye and got on the bus.}}
【用法說明】goodbye 是常見告別語
【翻譯】我說了再見就上了公車。"
goods,"{{tts en_US:goods}}
【等級】Level 4
【翻譯】商品；貨物
【搭配詞】imported goods / household goods / damaged goods
【例句】The goods arrived this morning.
{{tts en_US:The goods arrived this morning.}}
【用法說明】goods 指可買賣的貨物
【翻譯】貨物今天早上送到了。"
goodwill,"{{tts en_US:goodwill}}
【等級】Level 6
【翻譯】善意；商譽
【搭配詞】show goodwill / gesture of goodwill / build goodwill
【例句】The donation created a lot of goodwill.
{{tts en_US:The donation created a lot of goodwill.}}
【用法說明】goodwill 指對他人的善意，也可指企業商譽
【翻譯】這筆捐款帶來了很多善意回應。"
goose,"{{tts en_US:goose}}
【等級】Level 2
【翻譯】鵝
【搭配詞】wild goose / goose feather / flock of geese
【例句】A goose crossed the road in front of us.
{{tts en_US:A goose crossed the road in front of us.}}
【用法說明】goose 指鵝，複數是 geese
【翻譯】一隻鵝在我們前面走過馬路。"
gorgeous,"{{tts en_US:gorgeous}}
【等級】Level 5
【翻譯】超美的；非常漂亮的
【搭配詞】look gorgeous / gorgeous dress / gorgeous view
【例句】You look gorgeous in that color.
{{tts en_US:You look gorgeous in that color.}}
【用法說明】gorgeous 是很常見的強烈稱讚
【翻譯】你穿那個顏色超好看。"
gorilla,"{{tts en_US:gorilla}}
【等級】Level 6
【翻譯】大猩猩
【搭配詞】baby gorilla / mountain gorilla / gorilla habitat
【例句】The gorilla was resting under a tree.
{{tts en_US:The gorilla was resting under a tree.}}
【用法說明】gorilla 指大猩猩
【翻譯】那隻大猩猩正在樹下休息。"
gospel,"{{tts en_US:gospel}}
【等級】Level 6
【翻譯】福音；信條
【搭配詞】gospel music / the gospel / take as gospel
【例句】She enjoys listening to gospel music.
{{tts en_US:She enjoys listening to gospel music.}}
【用法說明】gospel 可指宗教福音，也可比喻深信不疑的說法
【翻譯】她喜歡聽福音音樂。"
gossip,"{{tts en_US:gossip}}
【等級】Level 3
【翻譯】八卦；說閒話
【搭配詞】office gossip / gossip about / juicy gossip
【例句】I don't like to gossip about people.
{{tts en_US:I don't like to gossip about people.}}
【用法說明】gossip 可作名詞或動詞
【翻譯】我不喜歡講別人的八卦。"
govern,"{{tts en_US:govern}}
【等級】Level 2
【翻譯】統治；管理
【搭配詞】govern a country / govern by law / govern yourself
【例句】New rules govern how the money is used.
{{tts en_US:New rules govern how the money is used.}}
【用法說明】govern 可指治理國家，也可指規範管理
【翻譯】新規則規範了這筆錢的使用方式。"
government,"{{tts en_US:government}}
【等級】Level 2
【翻譯】政府
【搭配詞】local government / government policy / government office
【例句】The government announced a new policy.
{{tts en_US:The government announced a new policy.}}
【用法說明】government 指政府機關
【翻譯】政府宣布了一項新政策。"
governor,"{{tts en_US:governor}}
【等級】Level 3
【翻譯】州長；總督
【搭配詞】state governor / former governor / governor election
【例句】The governor visited the town yesterday.
{{tts en_US:The governor visited the town yesterday.}}
【用法說明】governor 指州或地區的首長
【翻譯】州長昨天造訪了那個小鎮。"
gown,"{{tts en_US:gown}}
【等級】Level 4
【翻譯】禮服；長袍
【搭配詞】wedding gown / evening gown / graduation gown
【例句】She wore a white gown to the ceremony.
{{tts en_US:She wore a white gown to the ceremony.}}
【用法說明】gown 指正式長禮服或長袍
【翻譯】她穿著白色長袍參加典禮。"
grab,"{{tts en_US:grab}}
【等級】Level 3
【翻譯】抓住；搶先拿
【搭配詞】grab a seat / grab the bag / grab lunch
【例句】I grabbed my coat and ran out.
{{tts en_US:I grabbed my coat and ran out.}}
【用法說明】grab 指快速拿起或抓住
【翻譯】我抓起外套就跑出去了。"
grace,"{{tts en_US:grace}}
【等級】Level 4
【翻譯】優雅；恩典；寬限
【搭配詞】with grace / social grace / grace period
【例句】She handled the situation with grace.
{{tts en_US:She handled the situation with grace.}}
【用法說明】grace 指優雅從容，也可指恩典
【翻譯】她很得體地處理了那個情況。"
graceful,"{{tts en_US:graceful}}
【等級】Level 4
【翻譯】優雅的
【搭配詞】graceful movement / graceful dancer / graceful curve
【例句】The swan looked calm and graceful.
{{tts en_US:The swan looked calm and graceful.}}
【用法說明】graceful 形容動作或姿態優美
【翻譯】那隻天鵝看起來平靜又優雅。"
gracious,"{{tts en_US:gracious}}
【等級】Level 4
【翻譯】親切有禮的；大方的
【搭配詞】gracious host / gracious reply / be gracious
【例句】She was gracious to everyone at the party.
{{tts en_US:She was gracious to everyone at the party.}}
【用法說明】gracious 指待人有禮、很有風度
【翻譯】她在派對上對每個人都很有禮貌。"
grade,"{{tts en_US:grade}}
【等級】Level 1
【翻譯】年級；成績；等級
【搭配詞】get good grades / first grade / high grade
【例句】He got a good grade on the test.
{{tts en_US:He got a good grade on the test.}}
【用法說明】grade 可指學校成績或年級
【翻譯】他這次考試成績很好。"
gradual,"{{tts en_US:gradual}}
【等級】Level 2
【翻譯】逐漸的
【搭配詞】gradual change / gradual improvement / gradual process
【例句】There was a gradual improvement in her health.
{{tts en_US:There was a gradual improvement in her health.}}
【用法說明】gradual 指慢慢發生的
【翻譯】她的健康慢慢有了改善。"
graduate,"{{tts en_US:graduate}}
【等級】Level 3
【翻譯】畢業；畢業生
【搭配詞】graduate from / college graduate / recently graduated
【例句】She graduated from university last year.
{{tts en_US:She graduated from university last year.}}
【用法說明】graduate 可作動詞或名詞
【翻譯】她去年大學畢業。"
graduation,"{{tts en_US:graduation}}
【等級】Level 4
【翻譯】畢業；畢業典禮
【搭配詞】graduation ceremony / after graduation / graduation gift
【例句】My family came to my graduation.
{{tts en_US:My family came to my graduation.}}
【用法說明】graduation 指完成學業或畢業典禮
【翻譯】我家人來參加我的畢業典禮。"
grain,"{{tts en_US:grain}}
【等級】Level 2
【翻譯】穀物；顆粒
【搭配詞】grain of rice / whole grain / grain market
【例句】This bread is made with whole grain flour.
{{tts en_US:This bread is made with whole grain flour.}}
【用法說明】grain 指穀類，也可指小顆粒
【翻譯】這種麵包是用全穀麵粉做的。"
gram,"{{tts en_US:gram}}
【等級】Level 2
【翻譯】公克
【搭配詞】100 grams / gram of sugar / gram scale
【例句】Add 200 grams of flour.
{{tts en_US:Add 200 grams of flour.}}
【用法說明】gram 是重量單位公克
【翻譯】加入兩百公克麵粉。"
grammar,"{{tts en_US:grammar}}
【等級】Level 4
【翻譯】文法；語法
【搭配詞】study grammar / English grammar / grammar mistake
【例句】I'm still learning English grammar.
{{tts en_US:I'm still learning English grammar.}}
【用法說明】grammar 指語言的文法規則
【翻譯】我還在學英文文法。"
grammatical,"{{tts en_US:grammatical}}
【等級】Level 4
【翻譯】合乎文法的
【搭配詞】grammatical error / grammatically correct / grammatical rule
【例句】This sentence is grammatical but awkward.
{{tts en_US:This sentence is grammatical but awkward.}}
【用法說明】grammatical 指符合文法規則
【翻譯】這句話文法正確，但有點不自然。"
grand,"{{tts en_US:grand}}
【等級】Level 2
【翻譯】盛大的；很棒的；宏偉的
【搭配詞】grand opening / grand plan / look grand
【例句】They held a grand celebration.
{{tts en_US:They held a grand celebration.}}
【用法說明】grand 指規模大或氣派
【翻譯】他們舉辦了一場盛大的慶祝活動。"
grandfather,"{{tts en_US:grandfather}}
【等級】Level 1
【翻譯】祖父；爺爺；外公
【搭配詞】my grandfather / grandfather clock / visit my grandfather
【例句】My grandfather tells great stories.
{{tts en_US:My grandfather tells great stories.}}
【用法說明】grandfather 指祖父輩長者
【翻譯】我爺爺很會講故事。"
grandmother,"{{tts en_US:grandmother}}
【等級】Level 1
【翻譯】祖母；奶奶；外婆
【搭配詞】my grandmother / visit my grandmother / grandmother's house
【例句】My grandmother makes the best dumplings.
{{tts en_US:My grandmother makes the best dumplings.}}
【用法說明】grandmother 指祖母輩長者
【翻譯】我奶奶包的餃子最好吃。"
grant,"{{tts en_US:grant}}
【等級】Level 5
【翻譯】授予；補助金
【搭配詞】grant permission / research grant / grant someone access
【例句】The school granted her a scholarship.
{{tts en_US:The school granted her a scholarship.}}
【用法說明】grant 可作動詞或名詞
【翻譯】學校給了她一筆獎學金。"
grape,"{{tts en_US:grape}}
【等級】Level 2
【翻譯】葡萄
【搭配詞】red grape / bunch of grapes / grape juice
【例句】These grapes are very sweet.
{{tts en_US:These grapes are very sweet.}}
【用法說明】grape 指葡萄
【翻譯】這些葡萄很甜。"
grapefruit,"{{tts en_US:grapefruit}}
【等級】Level 6
【翻譯】葡萄柚
【搭配詞】fresh grapefruit / grapefruit juice / slice a grapefruit
【例句】She drinks grapefruit juice in the morning.
{{tts en_US:She drinks grapefruit juice in the morning.}}
【用法說明】grapefruit 指葡萄柚
【翻譯】她早上會喝葡萄柚汁。"
graph,"{{tts en_US:graph}}
【等級】Level 4
【翻譯】圖表；曲線圖
【搭配詞】bar graph / line graph / draw a graph
【例句】The graph shows a rise in sales.
{{tts en_US:The graph shows a rise in sales.}}
【用法說明】graph 指以圖像表示數據的圖表
【翻譯】這張圖表顯示銷售上升。"
graphic,"{{tts en_US:graphic}}
【等級】Level 5
【翻譯】圖像的；生動的；平面設計的
【搭配詞】graphic design / graphic detail / graphic artist
【例句】He's studying graphic design.
{{tts en_US:He's studying graphic design.}}
【用法說明】graphic 常見於 graphic design
【翻譯】他在學平面設計。"
grasp,"{{tts en_US:grasp}}
【等級】Level 3
【翻譯】抓住；理解
【搭配詞】grasp the idea / grasp someone's hand / hard to grasp
【例句】It took me time to grasp the concept.
{{tts en_US:It took me time to grasp the concept.}}
【用法說明】grasp 可指用手抓住，也可指理解
【翻譯】我花了一些時間才理解這個概念。"
grass,"{{tts en_US:grass}}
【等級】Level 1
【翻譯】草
【搭配詞】green grass / cut the grass / sit on the grass
【例句】The grass is wet this morning.
{{tts en_US:The grass is wet this morning.}}
【用法說明】grass 指草地或草
【翻譯】今天早上的草是濕的。"
grasshopper,"{{tts en_US:grasshopper}}
【等級】Level 3
【翻譯】蚱蜢
【搭配詞】green grasshopper / catch a grasshopper / grasshopper legs
【例句】A grasshopper jumped onto the window.
{{tts en_US:A grasshopper jumped onto the window.}}
【用法說明】grasshopper 指蚱蜢
【翻譯】一隻蚱蜢跳到了窗上。"
grassy,"{{tts en_US:grassy}}
【等級】Level 3
【翻譯】長滿草的；草地的
【搭配詞】grassy field / grassy hill / grassy area
【例句】We sat on a grassy hill.
{{tts en_US:We sat on a grassy hill.}}
【用法說明】grassy 形容長滿草
【翻譯】我們坐在一座長滿草的小山坡上。"
grateful,"{{tts en_US:grateful}}
【等級】Level 4
【翻譯】感激的
【搭配詞】be grateful for / grateful to / feel grateful
【例句】I'm grateful for your help.
{{tts en_US:I'm grateful for your help.}}
【用法說明】grateful 常用於表達感謝
【翻譯】我很感謝你的幫忙。"
gratitude,"{{tts en_US:gratitude}}
【等級】Level 4
【翻譯】感謝；感激
【搭配詞】show gratitude / with gratitude / deep gratitude
【例句】She expressed her gratitude in a letter.
{{tts en_US:She expressed her gratitude in a letter.}}
【用法說明】gratitude 是較正式的『感謝』
【翻譯】她在信中表達了感謝。"
grave,"{{tts en_US:grave}}
【等級】Level 4
【翻譯】墳墓；嚴重的；莊重的
【搭配詞】grave mistake / at the grave / grave concern
【例句】This is a grave mistake.
{{tts en_US:This is a grave mistake.}}
【用法說明】grave 常見於比喻『嚴重的』
【翻譯】這是個嚴重的錯誤。"
gravity,"{{tts en_US:gravity}}
【等級】Level 5
【翻譯】重力；嚴重性
【搭配詞】gravity of the problem / zero gravity / law of gravity
【例句】The moon has less gravity than Earth.
{{tts en_US:The moon has less gravity than Earth.}}
【用法說明】gravity 可指物理重力，也可指事情嚴重程度
【翻譯】月球的重力比地球小。"
gray,"{{tts en_US:gray}}
【等級】Level 1
【翻譯】灰色的；陰沉的
【搭配詞】gray sky / gray hair / turn gray
【例句】The sky turned gray before the rain.
{{tts en_US:The sky turned gray before the rain.}}
【用法說明】gray 指顏色灰色，也可形容氣氛陰沉
【翻譯】下雨前天空變得灰灰的。"
graze,"{{tts en_US:graze}}
【等級】Level 6
【翻譯】吃草；擦傷
【搭配詞】graze in the field / graze your knee / cattle graze
【例句】The sheep grazed quietly on the hill.
{{tts en_US:The sheep grazed quietly on the hill.}}
【用法說明】graze 可指動物吃草，也可指擦破皮
【翻譯】那些羊安靜地在山坡上吃草。"
grease,"{{tts en_US:grease}}
【等級】Level 6
【翻譯】油脂；潤滑油
【搭配詞】grease the pan / thick grease / cooking grease
【例句】Use a little grease on the baking pan.
{{tts en_US:Use a little grease on the baking pan.}}
【用法說明】grease 指油脂或潤滑油
【翻譯】在烤盤上抹一點油。"
greasy,"{{tts en_US:greasy}}
【等級】Level 4
【翻譯】油膩的
【搭配詞】greasy food / greasy hair / greasy fingers
【例句】My hands feel greasy after eating fries.
{{tts en_US:My hands feel greasy after eating fries.}}
【用法說明】greasy 指沾滿油或吃起來很油
【翻譯】吃完薯條後我的手油油的。"
great,"{{tts en_US:great}}
【等級】Level 1
【翻譯】很棒的；巨大的；重要的
【搭配詞】great idea / feel great / great success
【例句】You did a great job.
{{tts en_US:You did a great job.}}
【用法說明】great 是高頻稱讚詞
【翻譯】你做得很棒。"
greed,"{{tts en_US:greed}}
【等級】Level 5
【翻譯】貪婪
【搭配詞】out of greed / driven by greed / human greed
【例句】His greed caused many problems.
{{tts en_US:His greed caused many problems.}}
【用法說明】greed 指想要太多的心態
【翻譯】他的貪婪引發了很多問題。"
greedy,"{{tts en_US:greedy}}
【等級】Level 3
【翻譯】貪心的
【搭配詞】greedy person / be greedy / look greedy
【例句】Don't be greedy—leave some for others.
{{tts en_US:Don't be greedy—leave some for others.}}
【用法說明】greedy 指想要太多、不肯分享
【翻譯】別太貪心，留一點給別人。"
green,"{{tts en_US:green}}
【等級】Level 1
【翻譯】綠色的；環保的；沒經驗的
【搭配詞】green tea / green light / go green
【例句】She wore a green sweater.
{{tts en_US:She wore a green sweater.}}
【用法說明】green 可指顏色，也可比喻環保或生澀
【翻譯】她穿著一件綠色毛衣。"
greenhouse,"{{tts en_US:greenhouse}}
【等級】Level 3
【翻譯】溫室
【搭配詞】glass greenhouse / greenhouse gas / grow in a greenhouse
【例句】The tomatoes are grown in a greenhouse.
{{tts en_US:The tomatoes are grown in a greenhouse.}}
【用法說明】greenhouse 最常指種植物的溫室
【翻譯】這些番茄是在溫室裡種的。"
greet,"{{tts en_US:greet}}
【等級】Level 2
【翻譯】打招呼；迎接
【搭配詞】greet someone / greet with a smile / warmly greet
【例句】She greeted us with a smile.
{{tts en_US:She greeted us with a smile.}}
【用法說明】greet 指見面時打招呼或迎接
【翻譯】她微笑著迎接我們。"
greeting,"{{tts en_US:greeting}}
【等級】Level 4
【翻譯】問候；招呼
【搭配詞】warm greeting / send a greeting / greeting card
【例句】He gave me a friendly greeting.
{{tts en_US:He gave me a friendly greeting.}}
【用法說明】greeting 指打招呼的話或舉動
【翻譯】他很友善地跟我打了招呼。"
greetings,"{{tts en_US:greetings}}
【等級】Level 4
【翻譯】問候；你好（書信用）
【搭配詞】season's greetings / greetings from / warm greetings
【例句】Greetings from Taipei!
{{tts en_US:Greetings from Taipei!}}
【用法說明】greetings 常見於書信或明信片開頭
【翻譯】來自台北的問候！"
hair,"{{tts en_US:hair}}
【等級】Level 1
【翻譯】頭髮；毛髮
【搭配詞】wash your hair / long hair / hair brush
【例句】She tied her hair back.
{{tts en_US:She tied her hair back.}}
【用法說明】hair 指頭髮或身上毛髮
【翻譯】她把頭髮綁了起來。"
haircut,"{{tts en_US:haircut}}
【等級】Level 2
【翻譯】理髮；髮型
【搭配詞】get a haircut / new haircut / short haircut
【例句】I got a haircut yesterday.
{{tts en_US:I got a haircut yesterday.}}
【用法說明】haircut 指剪頭髮或新的髮型
【翻譯】我昨天去剪了頭髮。"
hairdresser,"{{tts en_US:hairdresser}}
【等級】Level 3
【翻譯】美髮師
【搭配詞】go to the hairdresser / local hairdresser / hairdresser shop
【例句】I'm going to the hairdresser this afternoon.
{{tts en_US:I'm going to the hairdresser this afternoon.}}
【用法說明】hairdresser 指幫人剪髮、做造型的人
【翻譯】我今天下午要去找美髮師。"
half,"{{tts en_US:half}}
【等級】Level 1
【翻譯】一半；半個
【搭配詞】half an hour / cut in half / half of
【例句】I only ate half of the cake.
{{tts en_US:I only ate half of the cake.}}
【用法說明】half 可作名詞、形容詞或副詞
【翻譯】我只吃了半個蛋糕。"
hall,"{{tts en_US:hall}}
【等級】Level 2
【翻譯】大廳；禮堂
【搭配詞】school hall / entrance hall / dining hall
【例句】The meeting is in the main hall.
{{tts en_US:The meeting is in the main hall.}}
【用法說明】hall 指大廳或大型室內空間
【翻譯】會議在大禮堂舉行。"
hallway,"{{tts en_US:hallway}}
【等級】Level 3
【翻譯】走廊
【搭配詞】long hallway / narrow hallway / down the hallway
【例句】I heard footsteps in the hallway.
{{tts en_US:I heard footsteps in the hallway.}}
【用法說明】hallway 指室內走廊
【翻譯】我聽見走廊裡有腳步聲。"
halt,"{{tts en_US:halt}}
【等級】Level 4
【翻譯】停止；停下
【搭配詞】come to a halt / halt the process / sudden halt
【例句】The bus came to a sudden halt.
{{tts en_US:The bus came to a sudden halt.}}
【用法說明】halt 可作名詞或動詞，表示突然停止
【翻譯】公車突然停了下來。"
